guid,title,comments,Published status,body,
506,506,2,1,"stockgetter, due to lay within the hour. His sire’s milk record was a thousand gallons of whole milk in forty weeks. Whoa, my jewel! Beg up! Whoa! (He brands his initial C on Bloom's croup.) So! Warranted Cohen! What advance on two bob, gentlemen?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A DARKVISAGED MAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In disguised accent.) Hoondert punt sterlink.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;VOICES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Subdued.) For the Caliph Haroun Al Raschid.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Gaily.) Right. Let them all come. The scanty, daringly short skirt, riding up at the knee to show a peep of white pantelette, is a potent weapon and transparent stockings, emeraldgartered, with the long straight seam trailing up beyond the knee, appeal to the better instincts of the blasé man about town. Learn the smooth mincing walk on four inch Louis XV heels, the Grecian bend with provoking croup, the thighs fluescent, knees modestly kissing. Bring all your power of fascination to bear on them. Pander to their Gomorrahan vices.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bends his blushing face into his armpit and simpers with forefinger in mouth.) O, I know what you’re hinting at now.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;What else are you good for, an impotent thing like you? (He stoops and, peering, pokes with his fan rudely under the fat suet folds of Bloom's haunches.) Up! Up! Manx cat! What have we here? Where’s your curly teapot gone to or who docked it on you, cockyolly? Sing, birdy, sing. It’s as limp a boy of six’s doing his pooly behind a cart. Buy a bucket or sell your pump. (Loudly.) Can you do a man’s job?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Eccles Street...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Sarcastically.) I wouldn’t hurt your feelings for the world but there’s a man of brawn in possession there. The tables are turned, my gay young fellow! He is something like a fullgrown outdoor man. Well for you, you muff, if you had that weapon with knobs and lumps and warts all over it. He shot his",
507,507,2,1,"bolt, I can tell you! Foot to foot, knee to knee, belly to belly, bubs to breast! He’s no eunuch. A shock of red hair he has sticking out of him behind like a furzebush! Wait for nine months, my lad! Holy ginger, it’s kicking and coughing up and down in her guts already! That makes you wild, don’t it? Touches the spot? (He spits in contempt.) Spittoon!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I was indecently treated, I... inform the police. Hundred pounds. Unmentionable. I...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Would if you could, lame duck. A downpour we want not your drizzle.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;To drive me mad! Moll! I forgot! Forgive! Moll!... We... Still...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Ruthlessly.) No, Leopold Bloom, all is changed by woman’s will since you slept horizontal in Sleepy Hollow your night of twenty years. Return and see.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Old Sleepy Hollow calls over the wold.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;SLEEPY HOLLOW<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Rip Van Winkle! Rip Van Winkle!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In tattered mocassins with a rusty fowlingpiece, tiptoing, fingertipping, his haggard bony bearded face peering through the diamond panes, cries out.) I see her! It’s she! The first night at Mat Dillon’s! But that dress, the green! And her hair is dyed gold and he...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLA<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Laughs mockingly.) That’s your daughter, you owl, with a Mullingar student.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Milly Bloom, fairhaired, greenvested, slimsandalled, her blue scarf in the seawind simply swirling, breaks from the arms of her lover and calls, her young eyes wonderwide.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;MILLY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;My! It’s Papli! But, O Papli, how old you’ve grown!",
508,508,2,1,"BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Changed, eh? Our whatnot, our writing table where we never wrote, Aunt Hegarty’s armchair, our classic reprints of old masters. A man and his menfriends are living there in clover. The Cuckoos’ Rest! Why not? How many women had you, say? Following them up dark streets,, flatfoot, exciting them by your smothered grunts. What, you male prostitute? Blameless dames with parcels of groceries. Turn about. Sauce for the goose, my gander, O.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;They... I...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Cuttingly.) Their heelmarks will stamp the Brusselette carpet you bought at Wren’s auction. In their horseplay with Moll the romp to find the buck flea in her breeches they will deface the little statue you carried home in the rain for art for art’ sake. They will violate the secrets of your bottom drawer. Pages will be torn from your handbook of astronomy to make them pipespills. And they will spit in your ten shilling brass fender from Hampton Leedom’s.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ten and six. The act of low scoundrels. Let me go. I will return. I will prove...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;A VOICE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Swear!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom clenches his fists and crawls forward, a bowie knife between his teeth.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;As a paying guest or a kept man? Too late. You have made your secondbest bed and others must lie in it. Your epitaph is written. You are down and out and don’t you forget it, old bean.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Justice! All Ireland versus one! Has nobody...?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He bites his thumb.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Die and be damned to you if you have any sense of decency or grace",
509,509,2,1,"about you. I can give you a rare old wine that’ll send you skipping to hell and back. Sign a will and leave us any coin you have. If you have none see you damn well get it, steal it, rob it! We’ll bury you in our shrubbery jakes where you’ll be dead and dirty with old Cuck Cohen, my stepnephew I married, the bloody old gouty procurator and sodomite with a crick in his neck, and my other ten or eleven husbands, whatever the buggers’ names were, suffocated in the one cesspool. (He explodes in a loud phlegmy laugh.) We’ll manure you, Mr Flower! (He pipes scoffingly.) Byby, Poldy! Byby. Papli!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Clasps his head.) My will power! Memory! I have sinned! I have suff...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(He weeps fearlessly.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BELLO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Sneers.) Crybabby! Crocodile tears!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bloom, broken, closely veiled for the sacrifice, sobs, his face to the earth. The passing bell is heard. Darkshawled figures of the circumcised, in sackcloth and ashes, stand by the wailing wall. M. Shulomowitz, Joseph Goldwater, Moses Herzog, Harris Rosenberg, M. Moisel, J. Citron, Minnie Watchman, O. Mastiansky, the Reverend Leopold Abramovitz, Chazen. With swaying arms they wail in pneuma over the recreant Bloom.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE CIRCUMCISED<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In a dark guttural chant as they cast dead sea fruit upon him, no flowers.) Shema Israel Adonai Elohenu Adonai Echad.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;VOICES<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Sighing.) So he’s gone. Ah yes. Yes, indeed. Bloom? Never heard of him. No? Queer kind of chap. There’s the widow. That so? Ah, yes.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(From the suttee pyre the flame of gum camphire ascends. The pall of incense smoke screens and disperses. Out of her oak frame a nymph with hair unbound, lightly clad in teabrown art colours, descends from her grotto and passing under interlacing yews, stands over Bloom.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Their leaves whispering.) Sister. Our sister. Ssh.",
510,510,2,1,"THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Softly.) Mortal! (Kindly.) Nay, dost not weepest!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Crawls jellily forward under the bought, streaked by sunlight, with dignity.) This position. I felt it was expected of me. Force of habit.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mortal! You found me in evil company, highkickers, coster picnic makers, pugilists, popular generals, immoral panto boys in flesh tights and the nifty shimmy dancers, La Aurora and Karini, musical act, the hit of the century. I was hidden in cheap pink paper that smelt of rock oil. I was surrounded by the stale smut of clubmen, stories to disturb callow youth, adsf or transparencies, truedup dice and bustpads, proprietary articles and why wear a truss with testimonial from ruptured gentleman. Useful hints to the married.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Lifts a turtle head towards her lap.) We have met before. On another star.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Sadly.) Rubber goods. Neverrip. Brand as supplied to the aristocracy. Corsets for men. I cure fits or money refunded. Unsolicited testimonials for Professor Waldmann’s wonderful chest exuber. My bust developed four inches in three weeks, reports Mrs Gus Rublin with photo.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;You mean Photo Bits?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I do. You bore me away, framed me in oak and tinsel, set me above your marriage couch. Unseen, one summer eve, you kissed me in four places. And with loving pencil you shaded my eyes, my bosom and my shame.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Humbly kisses her long hair.) Your classic curves, beautiful immortal. I was glad to look on you, to praise you, a thing of beauty, almost to pray.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;During dark nights I heard your praise.",
511,511,2,1,"BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Quickly.) Yes, yes. You mean that I... Sleep reveals the worst side of everyone, children perhaps excepted. I know I fell out of my bed or rather was pushed Steel wine is said to cure snoring. For the rest there is that English invention, pamphlet of which I received some days ago, incorrectly addressed. It claims to afford a noiseless inoffensive vent. (He sighs.) ’Twas ever thus. Frailty, thy name is marriage.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Her fingers in her ears.) And words. They are not in my dictionary.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;You understood them?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ssh.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Covers her face with her hand.) What have I not seen in that chamber? What must my eyes look down on?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Apologetically.) I know. Soiled personal linen, wrong side up with care. The quoits are loose. From Gibraltar by long sea, long ago.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bends her head.) Worse! Worse!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Reflects precautiously.) That antiquated commode. It wasn’t her weight. She scaled just eleven stone nine. She put on nine pounds after weaning. It was a crack and want of glue. Eh? And that absurd orangekeyed utensil which has only one handle.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(The sound of a waterfall is heard in bright cascade.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE WATERFALL<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Poulaphouca Poulaphouca Poulaphouca Poulaphouca.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Mingling their boughs.) Listen. Whisper. She is right, our sister. We grew by Poulaphouca waterfall. We gave shade on languorous summer days.",
512,512,2,1,"JOHN WYSE NOLAN<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In the background, in Irish National Foresters uniform, doffs his plumed hat.) Prosper! Give shade on languorous days, trees of Ireland!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Murmuring.) Who came to Poulaphouca with the high school excursion? Who left his nutquesting classmates to seek our shade?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Pigeonbreasted, bottleshouldered, padded, in nondescript juvenile grey and black striped suit, too small for him, white tennis shoes, bordered stockings with turnover tops, and a red school cap with badge.) I was in my tens, a growing boy. A little then sufficed, a jolting car, the mingling odours of the ladies’ cloakroom and lavatory, the throng penned tight on the old Royal stairs for they love crushes, instinct of the herd, and the dark sexsmelling theatre unbridles vice. Even a pricelist of their hosiery. And then the heat. There were sunspots that summer. End of school. And tipsy cake. Halcyon days.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Halcyon Days, high school boys in blue and white football jerseys and shorts, Master Donald Turnbull, Master Abraham Chatterton, Master Owen Goldberg, Master Jack Meredith, Master Percy Apjohn, stand in a clearing of the trees and shout to Master Leopold Bloom.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE HALCYON DAYS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Mackerel! Live us again. Hurray! (They cheer.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Hobbledehoy, warmgloved, mammamufflered, stunned with spent snowballs, struggles to rise.) Again! I feel sixteen! What a lark! Let’s ring all the bells in Montague Street (He cheers feebly.) Hurray for the High School!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE ECHO<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Fool!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Rustling.) She is right, our sister. Whisper. (Whispered kisses are heard in all the wood. Faces of hamadryads peep out from the boles and among the leaves and break blossoming into bloom.) Who profaned our silent shade?",
513,513,2,1,"THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Coyly through parting fingers.) There! In the open air?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Sweeping downward.) Sister, yes. And on our virgin sward.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE WATERFALL<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Poulaphouca Poulaphouca Phoucapnouca Phoucaphouca<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(With wide fingers.) O! Infamy!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;I was precocious. Youth. The fauns. I sacrificed to the god of the forest. The flowers that bloom in the spring. It was pairing time. Capillary attraction is a natural phenomenon. Lotty Clarke, flaxenhaired, I saw at her night toilette trough illclosed curtains, with poor papa’s operaglasses. The wanton ate grass wildly. She rolled downhill at Rialto Bridge to tempt me with her flow of animal spirits. She climbed their crooked tree and I... A saint couldn’t resist it. The demon possessed me. Besides, who saw?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Staggering Bob, a white polled calf, thrusts a ruminating head with humid nostrils through the foliage.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;STAGGERING BOB<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Me. Me see.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Simply satisfying a need. (With pathos.) No girl would when I went girling. Too ugly. They wouldn’t play...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","(High on Ben Howth through rhododendrons a nannygoat passes,<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;plumpuddered, buttytailed, dropping currants.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NANNYGOAT<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Bleats.) Megegaggegg! Nannannanny!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Hatless, flushed, covered with burrs of thistledown and gorsepine.) Regularly"
514,514,2,1,"engaged. Circumstances alter cases. (He gazes intently downwards on the water.) Thirtytwo head over heels per second. Press nightmare. Giddy Elijah. Fall from cliff. Sad end of government printer’s clerk. (Through silversilent summer air the dummy of Bloom, rolled in a mummy, roils roteatingly from the Lion's Head cliff into the purple waiting waters.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE DUMMYMUMMY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Bbbbblllllbbbbblblobschbg!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Far out in the bay between Bailey and Kish lights the Erin’s King sails, sending a broadening plume of coal smoke from her funnel towards the land.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;COUNCILLOR NANNETTI<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Alone on deck, in dark alpaca, yellow kitefaced, his hand in his waistcoat, opening, declaims.) When my country takes her place among the nations of the earth, then, and not till then, let my epitaph be written. I have...<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Done. Prff!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Loftily.) We immortals, as you saw today have not such a place and no hair there either. We are stonecold and pure. We eat electric light. (She arches her body in lascivious crispation, placing her forefinger in her mouth.) Spoke to me. Heard from behind. How then could you...?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Pacing the heather abjectly.) O, I have been a perfect pig. Enemas too, I have administered. One third of a pint of quassia to which add a tablespoonful of rocksalt. Up the fundament. With Hamilton Long’s syringe, the ladies’ friend.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;In my presence. The powderpuff. (She blushes and makes a knee.) And the<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;rest.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Dejected.) Yes. Peccavi! I have paid homage on that living altar where the",
515,515,2,1,"back changes name. (With sudden fervour.) For why should the dainty scented jewelled hand, the hand that rules...?<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Figures wind serpenting in slow woodland pattern around the treestems, cooeeing.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VOICE OF KITTY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In the thicket.) Show us one of them cushions.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VOICE OF FLORRY<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Here.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(A grouse wings clumsily through the underwood.)<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VOICE OF LYNCH|<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(In the thicket.) Whew! Piping hot!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VOICE OF ZOE<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(From the thicket.) Came from a hot place.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE VOICE OF VIRAG<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(A birdchief, bluestreaked and feathered in war panoply with his assegai, striding through a crackling canebrake over beechmast and acorns.) Hot! Hot! Ware Sitting Bull!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;BLOOM<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;It overpowers me. The warm impress of her warm form. Even to sit where a woman has sat, especially with divaricated thighs, as though to grant the last favours, most especially with previously well uplifted white sateen coatpans. So womanly full. It fills me full.<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE WATERFALL<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Phillaphulla Poulaphouca Poulaphouca Poulaphouca<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE YEWS<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Ssh! Sister, speak!<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;THE NYMPH<br>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;(Eyeless, in nun's white habit, coif and huge winged wimple, softly, with remote",
